model,weight_decay,dropout_rate,learning_rate,epoch,metric,value
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/precision@10,0.05827049911022186
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/precision@20,0.023611750453710556
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/precision@20,0.029399249702692032
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/precision@20,0.0315607488155365
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/precision@20,0.03321550041437149
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/precision@20,0.03463025018572807
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/recall@1,0.16434749960899353
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/recall@1,0.2171275019645691
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/recall@1,0.22993749380111694
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/recall@1,0.2403475046157837
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/recall@1,0.25189000368118286
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/recall@5,0.3038800060749054
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/recall@5,0.39260751008987427
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/recall@5,0.42323750257492065
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/recall@5,0.44725000858306885
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/recall@5,0.4710175096988678
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/recall@10,0.3832550048828125
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/recall@10,0.48750248551368713
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/recall@10,0.52531498670578
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/recall@10,0.5553699731826782
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/recall@10,0.582705020904541
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/recall@20,0.4722349941730499
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/recall@20,0.5879849791526794
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/recall@20,0.63121497631073
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/recall@20,0.6643099784851074
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/recall@20,0.6926050186157227
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/mrr@1,0.16434749960899353
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/mrr@1,0.2171275019645691
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/mrr@1,0.22993749380111694
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/mrr@1,0.2403475046157837
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/mrr@1,0.25189000368118286
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/mrr@5,0.21450912952423096
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/mrr@5,0.280406653881073
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/mrr@5,0.2995484471321106
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/mrr@5,0.31493669748306274
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/mrr@5,0.3310164213180542
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/mrr@10,0.2250431925058365
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/mrr@10,0.29302629828453064
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/mrr@10,0.3131524622440338
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/mrr@10,0.3293425738811493
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/mrr@10,0.34591493010520935
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/mrr@20,0.23119980096817017
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/mrr@20,0.30000513792037964
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/mrr@20,0.3205203115940094
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/mrr@20,0.3369329869747162
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/mrr@20,0.35357096791267395
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Train/loss,5.743128776550293
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Train/loss,4.764496326446533
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Train/loss,4.444168567657471
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Train/loss,4.219728946685791
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Train/loss,4.035938739776611
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/precision@1,0.19862000644207
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/precision@1,0.20674000680446625
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/precision@1,0.2062000036239624
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/precision@1,0.2049800008535385
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/precision@1,0.20227999985218048
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/precision@5,0.07206399738788605
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/precision@5,0.07592400163412094
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/precision@5,0.0765480026602745
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/precision@5,0.07621599733829498
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/precision@5,0.07589200139045715
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/precision@10,0.044794000685214996
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/precision@10,0.04694199934601784
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/precision@10,0.0473719984292984
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/precision@10,0.04705800116062164
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/precision@10,0.04666199907660484
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/precision@20,0.027166999876499176
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/precision@20,0.02817000076174736
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/precision@20,0.028230000287294388
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/precision@20,0.028102999553084373
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/precision@20,0.02780500054359436
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/recall@1,0.19862000644207
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/recall@1,0.20674000680446625
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/recall@1,0.2062000036239624
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/recall@1,0.2049800008535385
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/recall@1,0.20227999985218048
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/recall@5,0.36032000184059143
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/recall@5,0.3796199858188629
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/recall@5,0.38273999094963074
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/recall@5,0.3810800015926361
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/recall@5,0.37946000695228577
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/recall@10,0.44793999195098877
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/recall@10,0.4694199860095978
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/recall@10,0.473719984292984
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/recall@10,0.47058001160621643
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/recall@10,0.46661999821662903
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/recall@20,0.5433400273323059
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/recall@20,0.5634000301361084
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/recall@20,0.5645999908447266
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/recall@20,0.5620599985122681
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/recall@20,0.5561000108718872
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/mrr@1,0.19862000644207
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/mrr@1,0.20674000680446625
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/mrr@1,0.2062000036239624
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/mrr@1,0.2049800008535385
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/mrr@1,0.20227999985218048
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/mrr@5,0.2570893466472626
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/mrr@5,0.2689216732978821
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/mrr@5,0.26994067430496216
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/mrr@5,0.2685909867286682
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/mrr@5,0.2662433385848999
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/mrr@10,0.26872318983078003
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/mrr@10,0.28090935945510864
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/mrr@10,0.2820569574832916
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/mrr@10,0.28054219484329224
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/mrr@10,0.27788782119750977
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/mrr@20,0.27532586455345154
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/mrr@20,0.2874464690685272
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/mrr@20,0.2883465588092804
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/mrr@20,0.2868686020374298
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/mrr@20,0.284104585647583
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,0,Validation/loss,5.1785149574279785
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,1,Validation/loss,5.107643127441406
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,2,Validation/loss,5.150603771209717
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,3,Validation/loss,5.234848976135254
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.0_lr0.001,1e-06,0.0,0.001,4,Validation/loss,5.340958595275879
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Loss/Train,8.771738052368164
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Loss/Train,7.6109514236450195
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Loss/Train,7.150606632232666
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Loss/Train,6.803078651428223
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Loss/Train,6.543017864227295
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Loss/Validation,7.915514945983887
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Loss/Validation,7.448734283447266
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Loss/Validation,7.058616638183594
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Loss/Validation,6.767695426940918
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Loss/Validation,6.5485520362854
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/precision@1,0.01423999946564436
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/precision@1,0.03340999782085419
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/precision@1,0.04691999778151512
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/precision@1,0.05763999745249748
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/precision@1,0.06769999861717224
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/precision@5,0.00936449971050024
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/precision@5,0.018645500764250755
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/precision@5,0.02475300058722496
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/precision@5,0.029017500579357147
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/precision@5,0.03298100084066391
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/precision@10,0.00707725016400218
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/precision@10,0.01344900019466877
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/precision@10,0.01756799966096878
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/precision@10,0.02042200043797493
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/precision@10,0.022903749719262123
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/precision@20,0.0051312497816979885
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/precision@20,0.00942737516015768
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/precision@20,0.01220562495291233
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/precision@20,0.0141417495906353
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/precision@20,0.0156405009329319
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/recall@1,0.01423999946564436
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/recall@1,0.03340999782085419
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/recall@1,0.04691999778151512
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/recall@1,0.05763999745249748
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/recall@1,0.06769999861717224
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/recall@5,0.046822499483823776
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/recall@5,0.09322749823331833
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/recall@5,0.1237649992108345
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/recall@5,0.14508749544620514
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/recall@5,0.16490499675273895
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/recall@10,0.07077249884605408
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/recall@10,0.1344899982213974
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/recall@10,0.1756799966096878
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/recall@10,0.2042199969291687
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/recall@10,0.22903749346733093
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/recall@20,0.10262499749660492
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/recall@20,0.1885475069284439
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/recall@20,0.2441125065088272
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/recall@20,0.2828350067138672
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/recall@20,0.3128100037574768
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/mrr@1,0.014240000396966934
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/mrr@1,0.033410001546144485
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/mrr@1,0.04692000150680542
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/mrr@1,0.05764000117778778
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/mrr@1,0.06769999861717224
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/mrr@5,0.02534041740000248
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/mrr@5,0.05426166579127312
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/mrr@5,0.07395516335964203
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/mrr@5,0.08832720667123795
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/mrr@5,0.10193450003862381
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/mrr@10,0.028496457263827324
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/mrr@10,0.05970752239227295
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/mrr@10,0.08078812062740326
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/mrr@10,0.09612078219652176
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/mrr@10,0.11039777100086212
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/mrr@20,0.030675649642944336
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/mrr@20,0.06341786682605743
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/mrr@20,0.0854874923825264
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/mrr@20,0.10150839388370514
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/mrr@20,0.11615153402090073
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,0,Train/loss,8.771738052368164
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,1,Train/loss,7.6109514236450195
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,2,Train/loss,7.150606632232666
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,3,Train/loss,6.803078651428223
graph_with_embeddings_and_attentional_aggregation_wd1e-06_dr0.2_lr1e-05,1e-06,0.2,1e-05,4,Train/loss,6.543017864227295
